0,0,0,0,0,NaN,NaN
5.008727,0,2,0,1,0.00,0.00
10.02576,2,2,0,1,0.00,100.00
15.04112,3,6,0,2,0.00,50.00
20.04283,5,6,0,2,0.00,83.33
25.05693,6,6,0,2,0.00,100.00
30.07937,6,14,0,3,0.00,42.86
35.11825,14,14,0,3,0.00,100.00
35.35013,14,14,0,3,0.00,100.00
